ADJUVANT	YEAR	DATE	COUNTY_NAME	COMTRS	SITE_NAME	PRODUCT_NAME	POUNDS_PRODUCT_APPLIED	CHEMICAL_NAME	POUNDS_CHEMICAL_APPLIED	AMOUNT_TREATED	UNIT_TREATED	AERIAL_GROUND_INDICATOR
NO	2017	19-MAR-17	SONOMA	49M07N09W20	APPLE	JMS STYLET-OIL	579.768	PETROLEUM DISTILLATES, REFINED	562.954728	20	A	G
NO	2017	08-MAY-17	SONOMA	49M07N09W20	APPLE	KOVERALL FUNGICIDE	60	MANCOZEB	45	20	A	G
NO	2017	16-APR-17	SONOMA	49M07N09W20	APPLE	KOVERALL FUNGICIDE	60	MANCOZEB	45	20	A	G
NO	2017	14-APR-17	SONOMA	49M07N09W21	APPLE	KOVERALL FUNGICIDE	.75	MANCOZEB	.5625	4	A	G
NO	2017	18-MAR-17	SONOMA	49M07N09W27	APPLE	LEAF LIFE GAVICIDE GREEN 415	283.5199	MINERAL OIL	277.849502	20	A	G
NO	2017	18-MAR-17	SONOMA	49M07N09W20	APPLE	LIME SULFUR SOLUTION	15.8961	LIME-SULFUR	4.609869	2	A	G
NO	2017	23-MAR-17	SONOMA	49M07N09W20	APPLE	LIME SULFUR SOLUTION	15.8961	LIME-SULFUR	4.609869	2	A	G
NO	2017	24-APR-17	SONOMA	49M07N09W20	APPLE	LIME SULFUR SOLUTION	15.8961	LIME-SULFUR	4.609869	2	A	G
NO	2017	05-APR-17	SONOMA	49M07N09W20	APPLE	LIME SULFUR SOLUTION	15.8961	LIME-SULFUR	4.609869	2	A	G
NO	2017	18-MAR-17	SONOMA	49M07N09W27	APPLE	LORSBAN ADVANCED	93.4793	CHLORPYRIFOS	37.5786786	20	A	G
NO	2017	19-MAR-17	SONOMA	49M07N09W20	APPLE	MANZATE PRO-STICK FUNGICIDE	60	MANCOZEB	45	20	A	G
NO	2017	18-MAR-17	SONOMA	49M07N09W21	APPLE	MANZATE PRO-STICK FUNGICIDE	12	MANCOZEB	9	4	A	G
NO	2017	11-MAR-17	SONOMA	49M07N09W21	APPLE	OMNI SUPREME SPRAY	201.9858	MINERAL OIL	197.946084	5.6	A	G
NO	2017	11-MAR-17	SONOMA	49M07N09W20	APPLE	OMNI SUPREME SPRAY	1009.9292	MINERAL OIL	989.730616	28	A	G
NO	2017	11-MAR-17	SONOMA	49M07N09W21	APPLE	OMNI SUPREME SPRAY	129.848	MINERAL OIL	127.25104	3.6	A	G
NO	2017	11-MAR-17	SONOMA	49M07N09W29	APPLE	OMNI SUPREME SPRAY	396.7579	MINERAL OIL	388.822742	11	A	G
NO	2017	11-MAR-17	SONOMA	49M07N09W28	APPLE	OMNI SUPREME SPRAY	396.7579	MINERAL OIL	388.822742	11	A	G
NO	2017	11-MAR-17	SONOMA	49M07N09W29	APPLE	OMNI SUPREME SPRAY	180.3445	MINERAL OIL	176.73761	5	A	G
NO	2017	11-MAR-17	SONOMA	49M07N09W20	APPLE	OMNI SUPREME SPRAY	180.3445	MINERAL OIL	176.73761	5	A	G
NO	2017	11-MAR-17	SONOMA	49M07N09W22	APPLE	OMNI SUPREME SPRAY	144.2756	MINERAL OIL	141.390088	4	A	G
NO	2017	11-MAR-17	SONOMA	49M07N09W29	APPLE	OMNI SUPREME SPRAY	115.4205	MINERAL OIL	113.11209	3.2	A	G
NO	2017	11-MAR-17	SONOMA	49M07N09W29	APPLE	OMNI SUPREME SPRAY	180.3445	MINERAL OIL	176.73761	5	A	G
NO	2017	11-MAR-17	SONOMA	49M07N09W20	APPLE	OMNI SUPREME SPRAY	187.5583	MINERAL OIL	183.807134	5.2	A	G
NO	2017	11-MAR-17	SONOMA	49M07N09W28	APPLE	OMNI SUPREME SPRAY	432.8268	MINERAL OIL	424.170264	12	A	G
NO	2017	11-MAR-17	SONOMA	49M07N09W21	APPLE	OMNI SUPREME SPRAY	180.3445	MINERAL OIL	176.73761	5	A	G
NO	2017	11-MAR-17	SONOMA	49M07N09W27	APPLE	OMNI SUPREME SPRAY	50.4965	MINERAL OIL	49.48657	1.4	A	G
NO	2017	11-MAR-17	SONOMA	49M07N09W21	APPLE	OMNI SUPREME SPRAY	1514.8938	MINERAL OIL	1484.595924	42	A	G
NO	2017	05-APR-17	SONOMA	49M07N09W27	APPLE	PENNCOZEB 75DF	40	MANCOZEB	30	8	A	G
NO	2017	05-APR-17	SONOMA	49M07N09W21	APPLE	RALLY 40WSP	1.5	MYCLOBUTANIL	.6	4	A	G
NO	2017	06-APR-17	SONOMA	49M07N09W20	APPLE	RALLY 40WSP	7.5	MYCLOBUTANIL	3	20	A	G
NO	2017	18-MAR-17	SONOMA	49M07N09W27	APPLE	RALLY 40WSP	5	MYCLOBUTANIL	2	20	A	G
NO	2017	07-MAY-17	SONOMA	49M07N09W27	APPLE	SEVIN BRAND XLR PLUS CARBARYL INSECTICIDE	136.4329	CARBARYL	60.1669089	20	A	G
NO	2017	31-MAR-17	SONOMA	49M07N09W29	APPLE	SONATA	32.6182	BACILLUS PUMILUS, STRAIN QST 2808	.45013116	5	A	G
NO	2017	21-APR-17	SONOMA	49M07N09W20	APPLE	SONATA	170.9194	BACILLUS PUMILUS, STRAIN QST 2808	2.35868772	26.2	A	G
NO	2017	21-APR-17	SONOMA	49M07N09W27	APPLE	SONATA	9.1331	BACILLUS PUMILUS, STRAIN QST 2808	.12603678	1.4	A	G
NO	2017	21-APR-17	SONOMA	49M07N09W21	APPLE	SONATA	32.6182	BACILLUS PUMILUS, STRAIN QST 2808	.45013116	5	A	G
NO	2017	21-APR-17	SONOMA	49M07N09W29	APPLE	SONATA	65.2364	BACILLUS PUMILUS, STRAIN QST 2808	.90026232	10	A	G
NO	2017	01-APR-17	SONOMA	49M07N09W20	APPLE	SONATA	65.2364	BACILLUS PUMILUS, STRAIN QST 2808	.90026232	10	A	G
NO	2017	01-APR-17	SONOMA	49M07N09W20	APPLE	SONATA	26.0946	BACILLUS PUMILUS, STRAIN QST 2808	.36010548	4	A	G
NO	2017	31-MAR-17	SONOMA	49M07N09W21	APPLE	SONATA	26.0946	BACILLUS PUMILUS, STRAIN QST 2808	.36010548	4	A	G
NO	2017	21-APR-17	SONOMA	49M07N09W21	APPLE	SONATA	267.4692	BACILLUS PUMILUS, STRAIN QST 2808	3.69107496	41	A	G
NO	2017	21-APR-17	SONOMA	49M07N09W20	APPLE	SONATA	32.6182	BACILLUS PUMILUS, STRAIN QST 2808	.45013116	5	A	G
NO	2017	21-APR-17	SONOMA	49M07N09W29	APPLE	SONATA	20.8756	BACILLUS PUMILUS, STRAIN QST 2808	.28808328	3.2	A	G
NO	2017	01-APR-17	SONOMA	49M07N09W21	APPLE	SONATA	52.1891	BACILLUS PUMILUS, STRAIN QST 2808	.72020958	8	A	G
NO	2017	31-MAR-17	SONOMA	49M07N09W20	APPLE	SONATA	32.6182	BACILLUS PUMILUS, STRAIN QST 2808	.45013116	5	A	G
NO	2017	21-APR-17	SONOMA	49M07N09W21	APPLE	SONATA	39.1418	BACILLUS PUMILUS, STRAIN QST 2808	.54015684	6	A	G
NO	2017	21-APR-17	SONOMA	49M07N09W22	APPLE	SONATA	23.4851	BACILLUS PUMILUS, STRAIN QST 2808	.32409438	3.6	A	G
NO	2017	21-APR-17	SONOMA	49M07N09W29	APPLE	SONATA	32.6182	BACILLUS PUMILUS, STRAIN QST 2808	.45013116	5	A	G
NO	2017	21-APR-17	SONOMA	49M07N09W20	APPLE	SONATA	39.1418	BACILLUS PUMILUS, STRAIN QST 2808	.54015684	6	A	G
NO	2017	01-APR-17	SONOMA	49M07N09W28	APPLE	SONATA	52.1891	BACILLUS PUMILUS, STRAIN QST 2808	.72020958	8	A	G
NO	2017	01-APR-17	SONOMA	49M07N09W20	APPLE	SONATA	32.6182	BACILLUS PUMILUS, STRAIN QST 2808	.45013116	5	A	G
NO	2017	31-MAR-17	SONOMA	49M07N09W29	APPLE	SONATA	19.5709	BACILLUS PUMILUS, STRAIN QST 2808	.27007842	3	A	G
NO	2017	31-MAR-17	SONOMA	49M07N09W22	APPLE	SONATA	19.5709	BACILLUS PUMILUS, STRAIN QST 2808	.27007842	3	A	G
NO	2017	01-APR-17	SONOMA	49M07N09W21	APPLE	SONATA	39.1418	BACILLUS PUMILUS, STRAIN QST 2808	.54015684	6	A	G
NO	2017	31-MAR-17	SONOMA	49M07N09W29	APPLE	SONATA	65.2364	BACILLUS PUMILUS, STRAIN QST 2808	.90026232	10	A	G
NO	2017	01-APR-17	SONOMA	49M07N09W29	APPLE	SONATA	32.6182	BACILLUS PUMILUS, STRAIN QST 2808	.45013116	5	A	G
NO	2017	01-APR-17	SONOMA	49M07N09W21	APPLE	SONATA	30.0087	BACILLUS PUMILUS, STRAIN QST 2808	.41412006	4.6	A	G
NO	2017	01-APR-17	SONOMA	49M07N09W29	APPLE	SONATA	65.2364	BACILLUS PUMILUS, STRAIN QST 2808	.90026232	10	A	G
NO	2017	31-MAR-17	SONOMA	49M07N09W20	APPLE	SONATA	195.7092	BACILLUS PUMILUS, STRAIN QST 2808	2.70078696	30	A	G
NO	2017	31-MAR-17	SONOMA	49M07N09W21	APPLE	SONATA	267.4692	BACILLUS PUMILUS, STRAIN QST 2808	3.69107496	41	A	G
NO	2017	31-MAR-17	SONOMA	49M07N09W21	APPLE	SONATA	32.6182	BACILLUS PUMILUS, STRAIN QST 2808	.45013116	5	A	G
NO	2017	31-MAR-17	SONOMA	49M07N09W29	APPLE	SONATA	32.6182	BACILLUS PUMILUS, STRAIN QST 2808	.45013116	5	A	G
NO	2017	21-APR-17	SONOMA	49M07N09W28	APPLE	SONATA	78.2837	BACILLUS PUMILUS, STRAIN QST 2808	1.08031506	12	A	G
NO	2017	21-APR-17	SONOMA	49M07N09W29	APPLE	SONATA	32.6182	BACILLUS PUMILUS, STRAIN QST 2808	.45013116	5	A	G
NO	2017	21-APR-17	SONOMA	49M07N09W28	APPLE	SONATA	71.76	BACILLUS PUMILUS, STRAIN QST 2808	.990288	11	A	G
NO	2017	31-MAR-17	SONOMA	49M07N09W27	APPLE	SONATA	7.8284	BACILLUS PUMILUS, STRAIN QST 2808	.10803192	1.2	A	G
NO	2017	31-MAR-17	SONOMA	49M07N09W20	APPLE	SONATA	26.0946	BACILLUS PUMILUS, STRAIN QST 2808	.36010548	4	A	G
NO	2017	21-APR-17	SONOMA	49M07N09W21	APPLE	SONATA	23.4851	BACILLUS PUMILUS, STRAIN QST 2808	.32409438	3.6	A	G
NO	2017	05-MAY-17	SONOMA	49M07N09W20	APPLE	SONATA	160.0466	BACILLUS PUMILUS, STRAIN QST 2808	2.20864308	18.4	A	G
NO	2017	31-MAR-17	SONOMA	49M07N09W21	APPLE	SONATA	26.0946	BACILLUS PUMILUS, STRAIN QST 2808	.36010548	4	A	G
NO	2017	31-MAR-17	SONOMA	49M07N09W28	APPLE	SONATA	78.2837	BACILLUS PUMILUS, STRAIN QST 2808	1.08031506	12	A	G
NO	2017	31-MAR-17	SONOMA	49M07N09W28	APPLE	SONATA	78.2837	BACILLUS PUMILUS, STRAIN QST 2808	1.08031506	12	A	G
NO	2017	14-JUL-17	SONOMA	49M07N09W20	APPLE	SURROUND WP CROP PROTECTANT	172.5	KAOLIN	163.875	4.6	A	G
NO	2017	14-JUL-17	SONOMA	49M07N09W29	APPLE	SURROUND WP CROP PROTECTANT	135	KAOLIN	128.25	3.6	A	G
NO	2017	23-JUN-17	SONOMA	49M07N09W28	APPLE	SURROUND WP CROP PROTECTANT	450	KAOLIN	427.5	12	A	G
NO	2017	23-JUN-17	SONOMA	49M07N09W21	APPLE	SURROUND WP CROP PROTECTANT	360	KAOLIN	342	9.6	A	G
NO	2017	23-JUN-17	SONOMA	49M07N09W28	APPLE	SURROUND WP CROP PROTECTANT	450	KAOLIN	427.5	12	A	G
NO	2017	14-JUL-17	SONOMA	49M07N09W21	APPLE	SURROUND WP CROP PROTECTANT	225	KAOLIN	213.75	6	A	G
NO	2017	14-JUL-17	SONOMA	49M07N09W21	APPLE	SURROUND WP CROP PROTECTANT	1500	KAOLIN	1425	40	A	G
NO	2017	14-JUL-17	SONOMA	49M07N09W29	APPLE	SURROUND WP CROP PROTECTANT	150	KAOLIN	142.5	4	A	G
NO	2017	23-JUN-17	SONOMA	49M07N09W21	APPLE	SURROUND WP CROP PROTECTANT	120	KAOLIN	114	3.2	A	G
NO	2017	23-JUN-17	SONOMA	49M07N09W21	APPLE	SURROUND WP CROP PROTECTANT	180	KAOLIN	171	4.8	A	G
NO	2017	23-JUN-17	SONOMA	49M07N09W20	APPLE	SURROUND WP CROP PROTECTANT	1132.5	KAOLIN	1075.875	30.2	A	G
NO	2017	23-JUN-17	SONOMA	49M07N09W20	APPLE	SURROUND WP CROP PROTECTANT	225	KAOLIN	213.75	6	A	G
NO	2017	14-JUL-17	SONOMA	49M07N09W20	APPLE	SURROUND WP CROP PROTECTANT	187.5	KAOLIN	178.125	5	A	G
NO	2017	14-JUL-17	SONOMA	49M07N09W29	APPLE	SURROUND WP CROP PROTECTANT	120	KAOLIN	114	3.2	A	G
NO	2017	23-JUN-17	SONOMA	49M07N09W21	APPLE	SURROUND WP CROP PROTECTANT	877.5	KAOLIN	833.625	23.4	A	G
NO	2017	23-JUN-17	SONOMA	49M07N09W20	APPLE	SURROUND WP CROP PROTECTANT	180	KAOLIN	171	4.8	A	G
NO	2017	23-JUN-17	SONOMA	49M07N09W29	APPLE	SURROUND WP CROP PROTECTANT	105	KAOLIN	99.75	2.8	A	G
NO	2017	14-JUL-17	SONOMA	49M07N09W21	APPLE	SURROUND WP CROP PROTECTANT	150	KAOLIN	142.5	4	A	G
NO	2017	23-JUN-17	SONOMA	49M07N09W22	APPLE	SURROUND WP CROP PROTECTANT	135	KAOLIN	128.25	3.6	A	G
NO	2017	14-JUL-17	SONOMA	49M07N09W20	APPLE	SURROUND WP CROP PROTECTANT	862.5	KAOLIN	819.375	23	A	G
NO	2017	23-JUN-17	SONOMA	49M07N09W29	APPLE	SURROUND WP CROP PROTECTANT	405	KAOLIN	384.75	10.8	A	G
NO	2017	23-JUN-17	SONOMA	49M07N09W29	APPLE	SURROUND WP CROP PROTECTANT	165	KAOLIN	156.75	4.4	A	G
NO	2017	23-JUN-17	SONOMA	49M07N09W29	APPLE	SURROUND WP CROP PROTECTANT	187.5	KAOLIN	178.125	5	A	G
NO	2017	14-JUL-17	SONOMA	49M07N09W28	APPLE	SURROUND WP CROP PROTECTANT	300	KAOLIN	285	8	A	G
NO	2017	23-JUN-17	SONOMA	49M07N09W27	APPLE	SURROUND WP CROP PROTECTANT	60	KAOLIN	57	1.6	A	G
NO	2017	05-APR-17	SONOMA	49M07N09W20	APPLE	THIOLUX	6	SULFUR	4.8	2	A	G
NO	2017	18-MAR-17	SONOMA	49M07N09W20	APPLE	THIOLUX	6	SULFUR	4.8	2	A	G
NO	2017	23-MAR-17	SONOMA	49M07N09W20	APPLE	THIOLUX	6	SULFUR	4.8	2	A	G
NO	2017	24-APR-17	SONOMA	49M07N09W20	APPLE	THIOLUX	6	SULFUR	4.8	2	A	G
NO	2017	19-APR-17	SONOMA	49M07N09W28	APPLE	THIOLUX DRY FLOWABLE MICRONIZED SULFUR	12	SULFUR	9.6	2	A	A
NO	2017	04-MAY-17	SONOMA	49M07N09W28	APPLE	THIOLUX DRY FLOWABLE MICRONIZED SULFUR	12	SULFUR	9.6	2	A	A
NO	2017	19-MAR-17	SONOMA	49M07N09W20	APPLE	TOPSIN M 70WP	30	THIOPHANATE-METHYL	21	20	A	G
NO	2017	18-MAR-17	SONOMA	49M07N09W21	APPLE	TOPSIN M 70WP	6	THIOPHANATE-METHYL	4.2	4	A	G
NO	2017	31-MAR-17	SONOMA	49M07N09W27	APPLE	TOPSIN M WSB	20	THIOPHANATE-METHYL	14	20	A	G
NO	2017	15-APR-17	SONOMA	49M07N09W27	APPLE	TOPSIN M WSB	25	THIOPHANATE-METHYL	17.5	20	A	G
NO	2017	04-APR-17	SONOMA	49M07N09W27	APPLE	TOPSIN M WSB	15	THIOPHANATE-METHYL	10.5	12	A	G
NO	2017	31-MAR-17	SONOMA	49M07N09W27	APPLE	WEEVIL-CIDE TABLETS	.25	ALUMINUM PHOSPHIDE	.15	20	A	G
NO	2017	30-APR-17	SONOMA	49M07N09W27	APPLE	WEEVIL-CIDE TABLETS	3.76	ALUMINUM PHOSPHIDE	2.256	20	A	G
N/A	2017	03-AUG-17	SONOMA	49M07N09W29	AQUATIC AREAS, WATER AREAS (ALL OR UNSPEC)	LI 700	1.4685	N/A	N/A	.7	A	G
N/A	2017	07-JUN-17	SONOMA	49M07N09W20	AQUATIC AREAS, WATER AREAS (ALL OR UNSPEC)	LI 700	2.1596	N/A	N/A	1	A	G
N/A	2017	03-AUG-17	SONOMA	49M07N09W20	AQUATIC AREAS, WATER AREAS (ALL OR UNSPEC)	LI 700	1.123	N/A	N/A	.5	A	G
N/A	2017	07-JUN-17	SONOMA	49M07N09W29	AQUATIC AREAS, WATER AREAS (ALL OR UNSPEC)	LI 700	1.4685	N/A	N/A	.7	A	G
N/A	2017	07-JUN-17	SONOMA	49M07N09W29	AQUATIC AREAS, WATER AREAS (ALL OR UNSPEC)	LI 700	1.4685	N/A	N/A	.7	A	G
N/A	2017	03-AUG-17	SONOMA	49M07N09W20	AQUATIC AREAS, WATER AREAS (ALL OR UNSPEC)	LI 700	1.123	N/A	N/A	.5	A	G
N/A	2017	03-AUG-17	SONOMA	49M07N09W29	AQUATIC AREAS, WATER AREAS (ALL OR UNSPEC)	LI 700	1.4685	N/A	N/A	.7	A	G
N/A	2017	07-JUN-17	SONOMA	49M07N09W20	AQUATIC AREAS, WATER AREAS (ALL OR UNSPEC)	LI 700	2.1596	N/A	N/A	1	A	G
N/A	2017	03-AUG-17	SONOMA	49M07N09W29	AQUATIC AREAS, WATER AREAS (ALL OR UNSPEC)	LI 700	1.4685	N/A	N/A	.7	A	G
N/A	2017	07-JUN-17	SONOMA	49M07N09W29	AQUATIC AREAS, WATER AREAS (ALL OR UNSPEC)	LI 700	1.4685	N/A	N/A	.7	A	G
N/A	2017	03-AUG-17	SONOMA	49M07N09W20	AQUATIC AREAS, WATER AREAS (ALL OR UNSPEC)	LI 700	1.123	N/A	N/A	.5	A	G
N/A	2017	07-JUN-17	SONOMA	49M07N09W20	AQUATIC AREAS, WATER AREAS (ALL OR UNSPEC)	LI 700	2.1596	N/A	N/A	1	A	G
N/A	2017	03-AUG-17	SONOMA	49M07N09W20	AQUATIC AREAS, WATER AREAS (ALL OR UNSPEC)	LI 700	1.123	N/A	N/A	.5	A	G
N/A	2017	07-JUN-17	SONOMA	49M07N09W20	AQUATIC AREAS, WATER AREAS (ALL OR UNSPEC)	LI 700	2.1596	N/A	N/A	1	A	G
N/A	2017	03-AUG-17	SONOMA	49M07N09W29	AQUATIC AREAS, WATER AREAS (ALL OR UNSPEC)	LI 700	1.4685	N/A	N/A	.7	A	G
N/A	2017	07-JUN-17	SONOMA	49M07N09W29	AQUATIC AREAS, WATER AREAS (ALL OR UNSPEC)	LI 700	1.4685	N/A	N/A	.7	A	G
N/A	2017	07-JUN-17	SONOMA	49M07N09W29	AQUATIC AREAS, WATER AREAS (ALL OR UNSPEC)	REIGN	2.6242	N/A	N/A	.7	A	G
N/A	2017	03-AUG-17	SONOMA	49M07N09W29	AQUATIC AREAS, WATER AREAS (ALL OR UNSPEC)	REIGN	2.6242	N/A	N/A	.7	A	G
N/A	2017	07-JUN-17	SONOMA	49M07N09W20	AQUATIC AREAS, WATER AREAS (ALL OR UNSPEC)	REIGN	3.7489	N/A	N/A	1	A	G
N/A	2017	03-AUG-17	SONOMA	49M07N09W20	AQUATIC AREAS, WATER AREAS (ALL OR UNSPEC)	REIGN	1.8745	N/A	N/A	.5	A	G
NO	2017	03-AUG-17	SONOMA	49M07N09W20	AQUATIC AREAS, WATER AREAS (ALL OR UNSPEC)	REWARD LANDSCAPE AND AQUATIC HERBICIDE	9.9977	DIQUAT DIBROMIDE	3.7291421	.5	A	G
NO	2017	07-JUN-17	SONOMA	49M07N09W20	AQUATIC AREAS, WATER AREAS (ALL OR UNSPEC)	REWARD LANDSCAPE AND AQUATIC HERBICIDE	19.9953	DIQUAT DIBROMIDE	7.4582469	1	A	G
NO	2017	07-JUN-17	SONOMA	49M07N09W29	AQUATIC AREAS, WATER AREAS (ALL OR UNSPEC)	REWARD LANDSCAPE AND AQUATIC HERBICIDE	13.9967	DIQUAT DIBROMIDE	5.2207691	.7	A	G
NO	2017	03-AUG-17	SONOMA	49M07N09W29	AQUATIC AREAS, WATER AREAS (ALL OR UNSPEC)	REWARD LANDSCAPE AND AQUATIC HERBICIDE	13.9967	DIQUAT DIBROMIDE	5.2207691	.7	A	G
NO	2017	29-MAR-17	SONOMA	49M07N09W27	BEANS (ALL OR UNSPEC)	MULTI-CHLOR	5.0813	SODIUM HYPOCHLORITE	.6351625	300	?	O
NO	2017	10-MAY-17	SONOMA	49M07N09W27	BEANS (ALL OR UNSPEC)	MULTI-CHLOR	2.5407	SODIUM HYPOCHLORITE	.3175875	150	?	O
NO	2017	28-SEP-17	SONOMA	49M07N09W27	BROCCOLI	MULTI-CHLOR	10.1626	SODIUM HYPOCHLORITE	1.270325	1000	?	O
NO	2017	21-MAY-17	SONOMA	49M07N09W27	BROCCOLI	MULTI-CHLOR	10.1626	SODIUM HYPOCHLORITE	1.270325	1000	?	O
NO	2017	11-SEP-17	SONOMA	49M07N09W27	BROCCOLI	MULTI-CHLOR	10.1626	SODIUM HYPOCHLORITE	1.270325	600	?	O
NO	2017	09-JAN-17	SONOMA	49M07N09W27	BROCCOLI	MULTI-CHLOR	10.1626	SODIUM HYPOCHLORITE	1.270325	1000	?	O
NO	2017	06-AUG-17	SONOMA	49M07N09W27	BROCCOLI	MULTI-CHLOR	10.1626	SODIUM HYPOCHLORITE	1.270325	850	?	O
NO	2017	29-SEP-17	SONOMA	49M07N09W27	BROCCOLI	MULTI-CHLOR	20.3252	SODIUM HYPOCHLORITE	2.54065	500	?	O
NO	2017	22-MAY-17	SONOMA	49M07N09W27	BROCCOLI	MULTI-CHLOR	5.0813	SODIUM HYPOCHLORITE	.6351625	500	?	O
NO	2017	21-MAR-17	SONOMA	49M07N09W27	BROCCOLI	MULTI-CHLOR	10.1626	SODIUM HYPOCHLORITE	1.270325	800	?	O
NO	2017	22-AUG-17	SONOMA	49M07N09W27	GRAIN CROPS (ALL OR UNSPEC)	MULTI-CHLOR	10.1626	SODIUM HYPOCHLORITE	1.270325	850	?	O
NO	2017	10-MAY-17	SONOMA	49M07N09W27	GRAIN CROPS (ALL OR UNSPEC)	MULTI-CHLOR	5.0813	SODIUM HYPOCHLORITE	.6351625	450	?	O
NO	2017	14-JUN-17	SONOMA	49M07N09W27	GRAIN CROPS (ALL OR UNSPEC)	MULTI-CHLOR	2.5407	SODIUM HYPOCHLORITE	.3175875	200	?	O
NO	2017	22-JUN-17	SONOMA	49M07N09W27	GRAIN CROPS (ALL OR UNSPEC)	MULTI-CHLOR	10.1626	SODIUM HYPOCHLORITE	1.270325	800	?	O
NO	2017	18-FEB-17	SONOMA	49M07N09W27	GRAIN CROPS (ALL OR UNSPEC)	MULTI-CHLOR	5.0813	SODIUM HYPOCHLORITE	.6351625	500	A	O
NO	2017	24-AUG-17	SONOMA	49M07N09W27	GRAIN CROPS (ALL OR UNSPEC)	MULTI-CHLOR	2.5407	SODIUM HYPOCHLORITE	.3175875	250	?	O
NO	2017	06-FEB-17	SONOMA	49M07N09W27	GRAIN CROPS (ALL OR UNSPEC)	MULTI-CHLOR	10.1626	SODIUM HYPOCHLORITE	1.270325	650.93	A	O
NO	2017	22-FEB-17	SONOMA	49M07N09W27	GRAIN CROPS (ALL OR UNSPEC)	MULTI-CHLOR	10.1626	SODIUM HYPOCHLORITE	1.270325	650.93	A	O
NO	2017	23-AUG-17	SONOMA	49M07N09W27	GRAIN CROPS (ALL OR UNSPEC)	MULTI-CHLOR	10.1626	SODIUM HYPOCHLORITE	1.270325	1000	?	O
NO	2017	12-SEP-17	SONOMA	49M07N09W27	GRAIN CROPS (ALL OR UNSPEC)	MULTI-CHLOR	10.1626	SODIUM HYPOCHLORITE	1.270325	1000	?	O
NO	2017	13-SEP-17	SONOMA	49M07N09W27	GRAIN CROPS (ALL OR UNSPEC)	MULTI-CHLOR	5.0813	SODIUM HYPOCHLORITE	.6351625	350	?	O
NO	2017	08-JAN-17	SONOMA	49M07N09W27	GRAIN CROPS (ALL OR UNSPEC)	MULTI-CHLOR	5.0813	SODIUM HYPOCHLORITE	.6351625	500	?	O
NO	2017	17-JAN-17	SONOMA	49M07N09W27	GRAIN CROPS (ALL OR UNSPEC)	MULTI-CHLOR	10.1626	SODIUM HYPOCHLORITE	1.270325	1000	?	O
NO	2017	28-AUG-17	SONOMA	49M07N09W27	GRAIN CROPS (ALL OR UNSPEC)	MULTI-CHLOR	2.5407	SODIUM HYPOCHLORITE	.3175875	150	?	O
NO	2017	09-MAY-17	SONOMA	49M07N09W27	GRAIN CROPS (ALL OR UNSPEC)	MULTI-CHLOR	2.5407	SODIUM HYPOCHLORITE	.3175875	250	?	O
NO	2017	16-JAN-17	SONOMA	49M07N09W27	GRAIN CROPS (ALL OR UNSPEC)	MULTI-CHLOR	10.1626	SODIUM HYPOCHLORITE	1.270325	1000	?	O
NO	2017	26-APR-17	SONOMA	49M07N09W20	GRAPES, WINE	ABOUND FLOWABLE FUNGICIDE	1.3357	AZOXYSTROBIN	.3058753	3.06	A	G
NO	2017	26-APR-17	SONOMA	49M07N09W20	GRAPES, WINE	ABOUND FLOWABLE FUNGICIDE	1.257	AZOXYSTROBIN	.287853	2.88	A	G
NO	2017	05-APR-17	SONOMA	49M07N09W27	GRAPES, WINE	ABOUND FLOWABLE FUNGICIDE	17.5919	AZOXYSTROBIN	4.0285451	16	A	G
NO	2017	26-APR-17	SONOMA	49M07N09W20	GRAPES, WINE	ABOUND FLOWABLE FUNGICIDE	1.2399	AZOXYSTROBIN	.2839371	2.84	A	G
NO	2017	26-APR-17	SONOMA	49M07N09W20	GRAPES, WINE	ABOUND FLOWABLE FUNGICIDE	1.34	AZOXYSTROBIN	.30686	3.07	A	G
NO	2017	26-APR-17	SONOMA	49M07N09W20	GRAPES, WINE	ABOUND FLOWABLE FUNGICIDE	1.1875	AZOXYSTROBIN	.2719375	2.72	A	G
NO	2017	19-APR-17	SONOMA	49M07N09W27	GRAPES, WINE	ABOUND FLOWABLE FUNGICIDE	15.8895	AZOXYSTROBIN	3.6386955	16	A	G
NO	2017	26-APR-17	SONOMA	49M07N09W20	GRAPES, WINE	ABOUND FLOWABLE FUNGICIDE	1.301	AZOXYSTROBIN	.297929	2.98	A	G
NO	2017	04-APR-17	SONOMA	49M07N09W22	GRAPES, WINE	AGRISEL SURFLAN PRO HERBICIDE	9.6539	ORYZALIN	3.9001756	5	A	G
NO	2017	03-MAR-17	SONOMA	49M07N09W21	GRAPES, WINE	ALION HERBICIDE	2.8754	INDAZIFLAM	.5477637	24	A	G
NO	2017	03-MAR-17	SONOMA	49M07N09W20	GRAPES, WINE	ALION HERBICIDE	1.2792	INDAZIFLAM	.2436876	16	A	G
NO	2017	03-MAR-17	SONOMA	49M07N09W20	GRAPES, WINE	ALION HERBICIDE	1.7274	INDAZIFLAM	.3290697	18	A	G
NO	2017	03-MAR-17	SONOMA	49M07N09W21	GRAPES, WINE	ALION HERBICIDE	1.2464	INDAZIFLAM	.2374392	10.4	A	G
NO	2017	07-DEC-17	SONOMA	49M07N09W28	GRAPES, WINE	ALION HERBICIDE	4.0999	INDAZIFLAM	.78103095	24	A	G
